Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,position_7,position_8,position_9,position_10,position_11,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,velocity_9,velocity_10,velocity_11,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6,effort_7,effort_8,effort_9,effort_10,effort_11
190.31975,190185,190,306500000,,"['FL_calf_joint', 'FL_hip_joint', 'FL_thigh_joint', 'FR_calf_joint', 'FR_hip_joint', 'FR_thigh_joint', 'RL_calf_joint', 'RL_hip_joint', 'RL_thigh_joint', 'RR_calf_joint', 'RR_hip_joint', 'RR_thigh_joint']",-1.5767253198103446,-0.0015649742062153749,0.8265458385306017,-1.5726452363061187,0.01844853567584437,0.8196384437496524,-1.5949654307311167,-0.005593443588334246,0.774868663459543,-1.584763244390576,0.012441038314607411,0.7672398458020746,0.8457672406885568,-0.04802739752940155,-0.46467839729322524,0.7647763825005907,-0.05414752698522781,-0.4173102132417069,0.9440447684597892,-0.044634881593988616,-0.49158886020808784,0.8617395969432049,-0.05067788902008852,-0.44665108071959925,4.4076457023620605,-1.5963672399520874,-0.02015097253024578,4.108032703399658,1.4224107265472412,0.03882398456335068,5.273364067077637,-1.8574068546295166,0.5403653979301453,4.929559230804443,1.7742178440093994,0.5468710660934448
190.31975,190186,190,307500000,,"['FL_calf_joint', 'FL_hip_joint', 'FL_thigh_joint', 'FR_calf_joint', 'FR_hip_joint', 'FR_thigh_joint', 'RL_calf_joint', 'RL_hip_joint', 'RL_thigh_joint', 'RR_calf_joint', 'RR_hip_joint', 'RR_thigh_joint']",-1.5767124728089636,-0.0016187736062542868,0.8265385630290245,-1.5726616013252968,0.01839488079481022,0.8196483210496437,-1.5949515581170752,-0.0056457555987323715,0.7748612216591599,-1.584780222317658,0.012388792178748886,0.7672496086232004,0.8481212204345596,-0.053197641270706544,-0.46598525320234135,0.7623249633545508,-0.05930505450746104,-0.41595399691350166,0.9464007674940023,-0.04976538855901483,-0.49283012726749076,0.8592600387344103,-0.05580647202189196,-0.4453465149074764,4.4076457023620605,-1.5963672399520874,-0.02015097253024578,4.108032703399658,1.4224107265472412,0.03882398456335068,5.273364067077637,-1.8574068546295166,0.5403653979301453,4.929559230804443,1.7742178440093994,0.5468710660934448
190.31975,190187,190,308500000,,"['FL_calf_joint', 'FL_hip_joint', 'FL_thigh_joint', 'FR_calf_joint', 'FR_hip_joint', 'FR_thigh_joint', 'RL_calf_joint', 'RL_hip_joint', 'RL_thigh_joint', 'RR_calf_joint', 'RR_hip_joint', 'RR_thigh_joint']",-1.5766982325555232,-0.0016777174790023608,0.8265305071563924,-1.572679501816546,0.018336093904009587,0.819659054944939,-1.5949362863464405,-0.005703175546007522,0.7748530360607884,-1.584798734770743,0.012331444091158161,0.7672601859251031,0.850063979823064,-0.05829724399517245,-0.4670660670884899,0.7602703458522335,-0.06439239603369339,-0.41481513969988393,0.9483437250423064,-0.05482742386729696,-0.4938561833357912,0.8571918262498643,-0.06086546476144629,-0.4442559973093761,4.4076457023620605,-1.5963672399520874,-0.02015097253024578,4.108032703399658,1.4224107265472412,0.03882398456335068,5.273364067077637,-1.8574068546295166,0.5403653979301453,4.929559230804443,1.7742178440093994,0.5468710660934448
190.31975,190188,190,309500000,,"['FL_calf_joint', 'FL_hip_joint', 'FL_thigh_joint', 'FR_calf_joint', 'FR_hip_joint', 'FR_thigh_joint', 'RL_calf_joint', 'RL_hip_joint', 'RL_thigh_joint', 'RR_calf_joint', 'RR_hip_joint', 'RR_thigh_joint']",-1.5766826675733783,-0.0017417149744760607,0.8265217090000005,-1.572698866814013,0.018272265225279583,0.8196706060107433,-1.5949196712808558,-0.005765613381675472,0.7748441361783112,-1.5848187213724128,0.012269083463186448,0.7672715457070387,0.8517922009470602,-0.06326641133912146,-0.4680287421092289,0.7584270157606025,-0.06934974320012201,-0.41379244070752474,0.9500761491958385,-0.059760457101615594,-0.4947724024432858,0.8553374211267684,-0.06579509992865673,-0.44327709616715144,4.407575607299805,-1.594809651374817,-0.020123502239584923,4.1081156730651855,1.423854947090149,0.038771454244852066,5.273266792297363,-1.8557287454605103,0.5403910875320435,4.929653644561768,1.775787591934204,0.5468101501464844
190.32,190189,190,310500000,,"['FL_calf_joint', 'FL_hip_joint', 'FL_thigh_joint', 'FR_calf_joint', 'FR_hip_joint', 'FR_thigh_joint', 'RL_calf_joint', 'RL_hip_joint', 'RL_thigh_joint', 'RR_calf_joint', 'RR_hip_joint', 'RR_thigh_joint']",-1.5766657700733426,-0.001810527335012857,0.8265121652100378,-1.5727196923849358,0.01820363301888328,0.8196829706244824,-1.594901700921282,-0.0058328330991335164,0.7748345167189541,-1.5848401837957677,0.01220194549049225,0.7672836872903845,0.8533698033688228,-0.06800631192935891,-0.46890769217259043,0.7567383432460479,-0.07407851117229178,-0.41285591979573016,0.951659767223055,-0.0644686106520282,-0.49561004569895695,0.8536397592290743,-0.07049985555060656,-0.4423813480931098,4.407575607299805,-1.594809651374817,-0.020123502239584923,4.1081156730651855,1.423854947090149,0.038771454244852066,5.273266792297363,-1.8557287454605103,0.5403910875320435,4.929653644561768,1.775787591934204,0.5468101501464844
190.32,190190,190,311500000,,"['FL_calf_joint', 'FL_hip_joint', 'FL_thigh_joint', 'FR_calf_joint', 'FR_hip_joint', 'FR_thigh_joint', 'RL_calf_joint', 'RL_hip_joint', 'RL_thigh_joint', 'RR_calf_joint', 'RR_hip_joint', 'RR_thigh_joint']",-1.576646771121562,-0.0018846955065372484,0.8265014528999446,-1.5727427458270706,0.018129657714551328,0.819696569346597,-1.5948815987675697,-0.005905372151455701,0.7748237728935568,-1.5848639127658668,0.012129490079887617,0.7672970222854092,0.8563918931617586,-0.0739740190747143,-0.47058221238390074,0.7535981545846075,-0.08003191620506271,-0.41112242293643086,0.9547104099614692,-0.07039326204470792,-0.4972138340132181,0.8504405805090136,-0.07642467250149253,-0.440702270965424,4.4204607009887695,-1.603789210319519,-0.020899485796689987,4.095486164093018,1.4151890277862549,0.03933635354042053,5.286927223205566,-1.8649331331253052,0.5412025451660156,4.915989875793457,1.766435980796814,0.5458593964576721
190.32,190191,190,312500000,,"['FL_calf_joint', 'FL_hip_joint', 'FL_thigh_joint', 'FR_calf_joint', 'FR_hip_joint', 'FR_thigh_joint', 'RL_calf_joint', 'RL_hip_joint', 'RL_thigh_joint', 'RR_calf_joint', 'RR_hip_joint', 'RR_thigh_joint']",-1.5766253354905149,-0.001965225712468488,0.8264893848543222,-1.5727683870872897,0.018049335458247384,0.8197116025797273,-1.594859052486453,-0.005984227593400782,0.7748117387493689,-1.5848902490263868,0.012050721616052584,0.7673117315814846,0.859149470970128,-0.08028842758787905,-0.4721126889423473,0.7507040992714071,-0.08633171588432619,-0.40952232550890855,0.9574764077849897,-0.0766624301148276,-0.49867086768454266,0.8475160908701619,-0.08269216303883163,-0.43916444961649115,4.4204607009887695,-1.603789210319519,-0.020899485796689987,4.095486164093018,1.4151890277862549,0.03933635354042053,5.286927223205566,-1.8649331331253052,0.5412025451660156,4.915989875793457,1.766435980796814,0.5458593964576721
190.32,190192,190,313500000,,"['FL_calf_joint', 'FL_hip_joint', 'FL_thigh_joint', 'FR_calf_joint', 'FR_hip_joint', 'FR_thigh_joint', 'RL_calf_joint', 'RL_hip_joint', 'RL_thigh_joint', 'RR_calf_joint', 'RR_hip_joint', 'RR_thigh_joint']",-1.5766021827427301,-0.002052003690866222,0.8264763582228971,-1.572795902388838,0.01796277941878799,0.8197276815241379,-1.5948347934151457,-0.006069289135898437,0.7747987970737,-1.5849185189861394,0.011965752576966082,0.7673274666635903,0.8612203566048149,-0.0863900256305305,-0.473257961342574,0.7485163030587185,-0.09241998459716755,-0.4083014800757791,0.959524519378322,-0.08272274505061884,-0.4997461106597632,0.8450651158604916,-0.08874901520172551,-0.4378658712031218,4.414340972900391,-1.6007438898086548,-0.02049708552658558,4.102020740509033,1.4184691905975342,0.038871005177497864,5.280313014984131,-1.8620500564575195,0.5408403873443604,4.915989875793457,1.766435980796814,0.5458593964576721
190.32,190193,190,314500000,,"['FL_calf_joint', 'FL_hip_joint', 'FL_thigh_joint', 'FR_calf_joint', 'FR_hip_joint', 'FR_thigh_joint', 'RL_calf_joint', 'RL_hip_joint', 'RL_thigh_joint', 'RR_calf_joint', 'RR_hip_joint', 'RR_thigh_joint']",-1.5765778849045318,-0.0021444516957407345,0.8264626928846441,-1.5728246712703338,0.017870564892470853,0.8197444682252115,-1.594809396305818,-0.006159986820640562,0.7747852529520127,-1.5849480768158344,0.01187515408870965,0.767343893352618,0.862590474956833,-0.09185684105626635,-0.4740241009458542,0.7470651340431771,-0.09787644152914925,-0.4074942658613283,0.9608858546335545,-0.08815797977942808,-0.5004694203459679,0.8437415738296159,-0.09417938398043399,-0.4371634674082352,4.414340972900391,-1.6007438898086548,-0.02049708552658558,4.102020740509033,1.4184691905975342,0.038871005177497864,5.280313014984131,-1.8620500564575195,0.5408403873443604,4.922937393188477,1.769645094871521,0.5461798906326294
190.32,190194,190,315500000,,"['FL_calf_joint', 'FL_hip_joint', 'FL_thigh_joint', 'FR_calf_joint', 'FR_hip_joint', 'FR_thigh_joint', 'RL_calf_joint', 'RL_hip_joint', 'RL_thigh_joint', 'RR_calf_joint', 'RR_hip_joint', 'RR_thigh_joint']",-1.5765520757615952,-0.002242316790387555,0.8264481834832251,-1.572855082045375,0.017772944031314353,0.8197621674734927,-1.5947824546492768,-0.006256069139989329,0.7747708904622339,-1.5849792045492652,0.011779173563709833,0.7673611506006521,0.8641421593630283,-0.09723804984334015,-0.47488927254804914,0.7454107010984765,-0.10324756975951266,-0.40657653812035094,0.9624476675880869,-0.09350744005156861,-0.5012965259745699,0.8421299009316621,-0.09952612163641421,-0.43631209180194697,4.414340972900391,-1.6007438898086548,-0.02049708552658558,4.102020740509033,1.4184691905975342,0.038871005177497864,5.280313014984131,-1.8620500564575195,0.5408403873443604,4.922937393188477,1.769645094871521,0.5461798906326294
